regime,movement_control,horizon,method,n_replications,average_step_movement,average_step_movement_se,percent_change_mean,percent_change_se,test_w2_mean,test_w2_se,loss_ratio_mean,loss_ratio_se,repair_rate,percent_change_ci_low,percent_change_ci_high,test_w2_ci_low,test_w2_ci_high,loss_ratio_ci_low,loss_ratio_ci_high
persistent,1.5,3,log_euclidean,60,0.25089439971658717,5.818848504496205e-06,33.463596379988495,0.057627459135783474,0.8294517740769266,0.00014363944173825346,1.2745719312770514,0.00020794455270769358,0.0,33.35064656008236,33.57654619989463,0.8291702407711197,0.8297333073827335,1.2741643599537442,1.2749795026003585
persistent,1.5,3,fixed,60,0.25089439971658717,5.818848504496205e-06,0.0,0.0,0.6214885849277292,0.0002923294511942697,0.955006103437009,0.0004279262281192838,0.0,0.0,0.0,0.6209156192033884,0.6220615506520699,0.9541673680298952,0.9558448388441227
persistent,1.5,3,local,60,0.25089439971658717,5.818848504496205e-06,-13.497120245103389,0.012173383601756965,0.5376068587734631,0.000306618708673322,0.8261097358644761,0.0004530926996981491,0.0,-13.520980076962832,-13.473260413243946,0.5370058861044634,0.5382078314424629,0.8252216741730677,0.8269977975558845
persistent,1.5,6,persistence,60,0.25089439971658717,5.818848504496205e-06,11.324172552874213,0.041017228040547624,2.3490033786560076,0.00012035566167862367,1.0,0.0,0.0,11.24377878591474,11.404566319833686,2.3487674815591175,2.3492392757528977,1.0,1.0
persistent,1.5,6,euclidean,60,0.25089439971658717,5.818848504496205e-06,31.539031581734964,0.048628855419651916,2.775548853913341,0.0002641093821823216,1.181585721401301,9.454109888963818e-05,1.0,31.443719025112447,31.63434413835748,2.7750311995242636,2.7760665083024185,1.1814004208474773,1.1817710219551247
persistent,1.5,6,cholesky,60,0.25089439971658717,5.818848504496205e-06,78.67931068082822,0.06632063982703026,3.7702356993470376,0.00037494283678964405,1.6050362960432074,0.0001353472069341763,0.0,78.54932222676725,78.8092991348892,3.76950081138693,3.7709705873071453,1.6047710155176165,1.6053015765687983
persistent,1.5,6,log_euclidean,60,0.25089439971658717,5.818848504496205e-06,2.51542497361589,0.034054266280357785,2.163136297778298,0.00027760501362184253,0.9208740524830369,0.00010605320362649506,0.0,2.448678611706389,2.5821713355253912,2.1625921919515996,2.163680403604997,0.920666188203929,0.9210819167621448
persistent,1.5,6,fixed,60,0.25089439971658717,5.818848504496205e-06,0.0,0.0,2.110074075894618,0.0007975734870789508,0.8982846999283505,0.00033096586305608446,0.0,0.0,0.0,2.1085108318599435,2.111637319929293,0.8976360068367606,0.8989333930199404
persistent,1.5,6,local,60,0.25089439971658717,5.818848504496205e-06,-14.707854868420782,0.009225091210488416,1.7997296295352434,0.0007963179352852,0.7661672060966295,0.00033220679804108177,0.0,-14.72593604719334,-14.689773689648224,1.7981688463820844,1.8012904126884024,0.7655160807724689,0.76681833142079
persistent,2.0,1,persistence,60,0.2625691517808001,7.696759871190913e-06,-0.13156073283219843,0.06449891223542646,0.08639901202831934,1.1681714995062497e-05,1.0,0.0,0.0,-0.25797860081363433,-0.0051428648507625685,0.08637611586692902,0.08642190818970967,1.0,1.0
persistent,2.0,1,euclidean,60,0.2625691517808001,7.696759871190913e-06,298.61649715827247,0.267778992930144,0.3448542822702969,6.898313368189176e-05,3.9914156293698606,0.0006920535031819118,0.05,298.0916503321294,299.1413439844155,0.3447190753282804,0.3449894892123134,3.9900592045036243,3.992772054236097
